n;swaps;comparisons
56900;783016;511332
57000;784179;512050
57100;785571;512981
57200;786878;513915
57300;788250;515109
57400;789521;515823
57500;791103;516844
57600;792390;517432
57700;793847;518522
57800;795468;519644
57900;796661;520128
58000;798258;521310
58100;799704;522257
58200;801038;523117
58300;802620;524360
58400;803888;525165
58500;805177;525780
58600;806669;526782
58700;808028;527690
58800;809402;528587
58900;810898;529649
59000;812299;530621
59100;813421;531178
59200;815085;532578
59300;816367;533277
59400;817552;534272
59500;819086;534995
59600;820581;536102
59700;821761;536671
59800;823103;537476
59900;824472;538442
60000;825935;539498
60100;827216;540171
60200;828530;541124
60300;829847;541889
60400;831283;543069
60500;832710;544040
60600;833958;544685
60700;835249;545633
60800;836594;546364
60900;837710;546913
61000;839155;548095
61100;840483;548933
61200;841818;549954
61300;843129;550896
61400;844427;551924
61500;845795;552703
61600;846909;553136
61700;848352;554025
61800;849728;554901
61900;851084;555871
62000;852309;556481
62100;853759;557612
62200;855125;558393
62300;856405;559096
62400;857850;560186
62500;859085;561021
62600;860317;561602
62700;861660;562433
62800;863116;563542
62900;864312;564288
63000;865654;565251
63100;866917;566051
63200;868165;566873
63300;869513;567863
63400;870830;568805
63500;872105;569792
63600;873247;570116
63700;874585;570915
63800;875810;571520
63900;877231;572752
64000;878534;573578
64100;879766;574186
64200;881062;575113
64300;882178;575642
64400;883501;576563
64500;884690;577320
64600;886031;578335
64700;887106;578788
64800;888393;579610
64900;889524;580285
65000;890822;581270
65100;892101;582090
65200;893267;582730
65300;894487;583647
65400;895706;584570
65500;896967;585422
65600;898382;586380
65700;900246;587629
65800;901985;588774
65900;903630;589712
66000;905204;590802
66100;907011;592130
66200;908701;593251
66300;910576;594652
66400;912185;595761
66500;913903;597081
66600;915732;598413
66700;917277;599368
66800;919016;600596
66900;920722;601654
67000;922421;602977
67100;924121;604221
67200;925741;605414
67300;927481;606878
67400;929050;607755
67500;930787;609130
67600;932432;610404
67700;934022;611276
67800;935866;612797
67900;937403;613836
68000;939040;614673
68100;940750;616001
68200;942242;616899
68300;944014;618056
68400;945730;619576
68500;947298;620712
68600;948789;621807
68700;950477;622820
68800;952021;624027
68900;953656;624924
69000;955304;626152
69100;956746;627244
69200;958550;628544
69300;960218;629803
69400;961877;631139
69500;963257;632098
69600;964985;633378
69700;966544;634351
69800;968319;635548
69900;969980;636898
70000;971466;637597
70100;972946;638488
70200;974744;639933
70300;976267;640735
70400;978134;642357
70500;979835;643527
70600;981293;644507
70700;982880;645622
70800;984397;646730
70900;985961;647683
71000;987785;649099
71100;989199;649903
71200;990797;651052
71300;992308;652027
71400;994138;653627
71500;995649;654549
71600;997134;655606
71700;998884;657076
71800;1000249;657829
71900;1002107;659181
72000;1003402;660068
72100;1005014;660968
72200;1006546;662175
72300;1008078;663132
72400;1009772;664441
72500;1011190;665193
72600;1012874;666787
72700;1014512;668003
72800;1015939;668795
72900;1017591;669864
73000;1018962;670820
73100;1020420;671857
73200;1022043;672999
73300;1023572;673921
73400;1025089;675160
73500;1026476;676119
73600;1027790;677102
73700;1029684;678722
73800;1031204;679644
73900;1032730;680494
74000;1034400;681796
74100;1035971;682762
74200;1037717;683942
74300;1039228;684879
74400;1040755;685745
74500;1042544;687237
74600;1044085;688317
74700;1045854;689667
74800;1047477;690740
74900;1048934;691585
75000;1050626;692863
75100;1052001;693543
75200;1053684;694815
75300;1055288;696037
75400;1056690;696868
75500;1058421;698237
75600;1060041;699621
75700;1061722;700782
75800;1063185;701943
75900;1064709;702805
76000;1066287;703744
76100;1067872;704733
76200;1069393;705809
76300;1071160;707133
76400;1072515;707949
76500;1074223;709279
76600;1075572;710206
76700;1077426;711574
76800;1078789;712851
76900;1080317;713528
77000;1081818;714445
77100;1083406;715530
77200;1084774;716488
77300;1086419;717827
77400;1087707;718375
77500;1089313;719816
77600;1090969;721226
77700;1092530;722179
77800;1093818;723181
77900;1095307;724112
78000;1096961;725314
78100;1098631;726311
78200;1099917;726902
78300;1101712;728410
78400;1103133;729207
78500;1104539;730022
78600;1106311;731675
78700;1107615;732257
78800;1109273;733546
78900;1110771;734521
79000;1112176;735362
79100;1113778;736453
79200;1115168;737337
79300;1116747;738402
79400;1118252;739649
79500;1119844;740780
79600;1121169;741494
79700;1123032;743216
79800;1124161;743876
79900;1125703;744934
80000;1127047;745658
80100;1128681;746738
80200;1130023;747615
80300;1131594;748865
80400;1133158;749977
80500;1134692;750948
80600;1135893;751704
80700;1137305;752415
80800;1138810;753598
80900;1140261;754827
81000;1141927;755832
81100;1142909;756380
81200;1144569;757451
81300;1145969;758561
81400;1147407;759656
81500;1148642;760377
81600;1150328;761750
81700;1151717;762556
81800;1152951;763402
81900;1154582;764909
82000;1156055;765676
82100;1157805;766604
82200;1159284;767660
82300;1161001;768919
82400;1162658;770121
82500;1164057;770972
82600;1165792;772154
82700;1167584;773557
82800;1169236;774445
82900;1170816;775830
83000;1172292;776677
83100;1173707;777435
83200;1175492;778852
83300;1177180;780039
83400;1178750;781205
83500;1180221;782181
83600;1181798;783188
83700;1183401;784393
83800;1185003;785505
83900;1186525;786706
84000;1187994;787958
84100;1189499;788682
84200;1191159;789672
84300;1192877;790990
84400;1194241;791685
84500;1195980;793070
84600;1197412;794046
84700;1198894;795081
84800;1200403;795895
84900;1202226;797543
85000;1203619;798548
85100;1205077;799513
85200;1206895;800667
85300;1208276;801701
85400;1209607;802315
85500;1211102;803624
85600;1212755;804732
85700;1214012;805661
85800;1215672;806574
85900;1217224;808085
86000;1218550;808938
86100;1220293;810185
86200;1221611;810708
86300;1223456;812094
86400;1224785;812962
86500;1226402;814099
86600;1227876;814963
86700;1229389;815942
86800;1231010;817157
86900;1232449;818184
87000;1234001;819384
87100;1235551;820252
87200;1237068;821441
87300;1238687;822607
87400;1240145;823275
87500;1241676;824498
87600;1242902;825213
87700;1244373;826490
87800;1245793;827228
87900;1247532;828510
88000;1248721;829282
88100;1250456;830814
88200;1251951;831701
88300;1253501;832734
88400;1254888;833353
88500;1256291;834492
88600;1257724;835409
88700;1259060;836037
88800;1260548;837094
88900;1262175;838477
89000;1263492;839121
89100;1265205;840894
89200;1266407;841256
89300;1268115;842669
89400;1269251;843185
89500;1270728;844264
89600;1272228;845365
89700;1273531;846061
89800;1274945;847214
89900;1276268;848146
90000;1277632;849048
90100;1279105;850257
90200;1280549;851319
90300;1282235;852109
90400;1283654;852977
90500;1285305;854135
90600;1286805;855266
90700;1288266;856059
90800;1290094;857511
90900;1291521;858387
91000;1292932;859082
91100;1294329;860192
91200;1295930;861325
91300;1297478;862552
91400;1299011;863331
91500;1300446;864486
91600;1301908;865553
91700;1303552;866692
91800;1305085;867757
91900;1306313;868549
92000;1307757;869488
92100;1309512;870946
92200;1310832;871686
92300;1312569;872946
92400;1313664;873476
92500;1315020;874020
92600;1316394;875156
92700;1318107;876422
92800;1319908;877863
92900;1321047;878406
93000;1322432;879255
93100;1324017;880493
93200;1325226;881315
93300;1326603;882065
93400;1328091;883008
93500;1329698;884405
93600;1330869;884832
93700;1332432;886171
93800;1333852;887183
93900;1335005;887533
94000;1336759;889269
94100;1337919;889945
94200;1339503;891195
94300;1340926;892060
94400;1342152;892514
94500;1343796;893551
94600;1345470;894950
94700;1346685;895556
94800;1348311;896981
94900;1349479;897387
95000;1351023;898597
95100;1352360;899559
95200;1353941;900666
95300;1355467;901627
95400;1356654;902162
95500;1358019;903027
95600;1359579;904332
95700;1360898;904967
95800;1362502;906425
95900;1363678;906731
96000;1365288;908314
96100;1366501;909122
96200;1368048;910374
96300;1369388;911128
96400;1370504;911412
96500;1372086;912553
96600;1373301;913528
96700;1374616;914139
96800;1376039;915119
96900;1377355;915900
97000;1378839;916871
97100;1380264;917896
97200;1381792;919122
97300;1382796;919683
97400;1384258;920480
97500;1385550;921577
97600;1387122;922615
97700;1388217;923191
97800;1389616;924433
97900;1390852;924902
98000;1392051;925658
98100;1393528;926978
98200;1395065;928123
98300;1396214;929179
98400;1397719;929819
98500;1399355;930726
98600;1400992;931901
98700;1402574;932897
98800;1404141;933875
98900;1405931;935123
99000;1407561;936306
99100;1409110;937186
99200;1410726;938496
99300;1412407;940030
99400;1413781;940560
99500;1415260;941230
99600;1417328;943074
99700;1418762;944140
99800;1420396;945236
99900;1421860;946366
100000;1423386;947490
